D_id,G_id,paper,sentence,cre_Cause-associated,cre_Appositive,cre_In-patient,odds_ratio_count,spacy_ore,openie_ore,tagore_positive,tagore_mutation,tagore_mutations,tagore_glof,gpt_paper,gpt_triplet
MESH:D003398,5008,3,1,0,0,0,0,0,1,4,0,0,0,3,13
MESH:D003398,1586,8,0,0,0,0,0,0,0,4,1,0,0,4,8
MESH:D003398,7043,6,1,0,0,0,0,0,0,4,0,0,0,4,13
MESH:D003398,213,6,1,0,0,0,0,0,0,3,0,0,0,2,9
MESH:D003398,5133,4,2,0,0,0,0,0,0,6,0,0,0,2,7
MESH:D003398,5595,4,2,0,0,0,0,0,0,4,1,0,0,4,13
MESH:D003398,3606,4,2,0,0,0,0,0,0,6,0,0,0,3,18
MESH:D003398,126669,4,2,0,0,0,0,0,0,1,0,0,0,3,6
MESH:D003398,6295,4,2,0,0,0,0,0,0,2,0,0,0,3,9
MESH:D003398,6949,4,2,0,0,0,0,0,0,12,1,0,0,3,25
MESH:D003398,4318,4,2,0,0,0,0,0,0,6,0,0,0,4,23
MESH:D003398,27245,4,2,0,0,0,0,0,0,16,9,0,1,4,24
MESH:D003398,1956,4,2,0,0,0,0,0,0,3,0,0,0,3,8
MESH:D003398,54507,2,1,0,0,0,0,0,1,4,3,0,0,2,6
MESH:D003398,1969,2,3,0,0,0,0,0,0,4,0,0,0,2,20
MESH:D003398,2146,2,3,0,0,0,0,0,0,5,0,0,0,2,10
MESH:D003398,26229,2,3,0,0,0,0,0,0,16,3,0,0,2,22
MESH:D003398,54205,2,3,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,286,2,1,0,0,0,0,0,1,3,0,0,0,2,9
MESH:D003398,5648,5,1,0,0,0,0,0,0,8,2,0,0,5,12
MESH:D003398,78989,5,1,0,0,0,0,0,0,10,2,0,0,3,15
MESH:D003398,23049,5,1,0,0,0,0,0,0,0,0,0,0,2,4
MESH:D003398,3574,5,1,0,0,0,0,0,0,3,0,0,0,4,10
MESH:D003398,6037,5,1,0,0,0,0,0,0,7,0,0,0,5,36
MESH:D003398,999,3,2,0,0,0,0,0,0,3,0,0,0,2,10
MESH:D003398,102723407,3,2,0,0,0,0,0,0,3,0,0,0,3,24
MESH:D003398,10075,3,2,0,0,0,0,0,0,11,5,0,0,3,17
MESH:D003398,2246,3,2,0,0,0,0,0,0,7,0,0,0,2,11
MESH:D003398,53834,3,2,0,0,0,0,0,0,2,2,1,0,2,7
MESH:D003398,1000,3,2,0,0,0,0,0,0,5,0,0,0,2,13
MESH:D003398,1942,1,3,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,362,1,1,0,0,0,0,0,1,1,0,0,0,1,7
MESH:D003398,4250,1,1,0,0,0,0,0,1,0,0,0,0,1,6
MESH:D003398,1308,1,3,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,5900,1,1,0,0,0,0,0,1,0,0,0,0,1,2
MESH:D003398,5414,1,1,0,0,0,0,0,1,0,0,0,0,1,4
MESH:D003398,2149,1,3,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D003398,8909,6,0,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,1589,6,0,0,0,0,0,0,0,6,1,0,0,3,9
MESH:D003398,2259,1,1,0,0,0,0,0,1,2,0,0,0,1,3
MESH:D003398,10611,1,1,0,0,0,0,0,1,0,0,0,0,0,0
MESH:D003398,1636,4,1,0,0,0,0,0,0,3,0,0,0,2,5
MESH:D003398,3570,4,1,0,0,0,0,0,0,4,0,0,0,4,15
MESH:D003398,51497,4,1,0,0,0,0,0,0,4,0,0,0,3,17
MESH:D003398,3578,4,1,0,0,0,0,0,0,5,0,0,0,3,14
MESH:D003398,2041,4,1,0,0,0,0,0,0,1,2,1,0,2,7
MESH:D003398,8600,4,1,0,0,0,0,0,0,4,0,0,0,3,6
MESH:D003398,2252,4,1,0,0,0,0,0,0,5,0,0,0,3,7
MESH:D003398,5578,4,1,0,0,0,0,0,0,15,2,0,0,4,34
MESH:D003398,351,2,2,0,0,0,0,0,0,0,0,0,0,2,7
MESH:D003398,8085,2,2,0,0,0,0,0,0,2,3,0,0,1,3
MESH:D003398,1654,2,2,0,0,0,0,0,0,4,0,0,0,2,5
MESH:D003398,27086,2,2,0,0,0,0,0,0,4,3,0,0,2,6
MESH:D003398,7021,2,2,0,0,0,0,0,0,4,3,0,0,2,9
MESH:D003398,4982,2,2,0,0,0,0,0,0,6,3,0,0,2,10
MESH:D003398,10252,2,2,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,2159,2,2,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5396,2,2,0,0,0,0,0,0,5,0,0,0,2,6
MESH:D003398,8510,2,2,0,0,0,0,0,0,5,0,0,0,2,8
MESH:D003398,3976,5,0,0,0,0,0,0,0,1,0,0,0,2,6
MESH:D003398,968,5,0,0,0,0,0,0,0,0,0,0,0,4,7
MESH:D003398,79813,5,0,0,0,0,0,0,0,4,0,0,0,1,4
MESH:D003398,57728,5,0,0,0,0,0,0,0,5,0,0,0,4,10
MESH:D003398,655,3,1,0,0,0,0,0,0,12,0,0,0,3,25
MESH:D003398,5599,3,1,0,0,0,0,0,0,3,0,0,0,3,14
MESH:D003398,3190,3,1,0,0,0,0,0,0,11,5,0,2,3,13
MESH:D003398,5034,3,1,0,0,0,0,0,0,10,4,1,0,3,13
MESH:D003398,1749,3,1,0,0,0,0,0,0,2,0,0,0,3,17
MESH:D003398,3664,3,1,0,0,0,0,0,0,1,1,0,0,3,6
MESH:D003398,6608,3,1,0,0,0,0,0,0,14,8,0,0,3,21
MESH:D003398,6774,3,1,0,0,0,0,0,0,5,6,0,0,3,14
MESH:D003398,7076,3,1,0,0,0,0,0,0,2,0,0,0,2,6
MESH:D003398,27181,3,1,0,0,0,0,0,0,2,0,0,0,3,19
MESH:D003398,241,3,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,4774,3,1,0,0,0,0,0,0,8,0,0,1,3,20
MESH:D003398,4155,3,1,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D003398,6382,3,1,0,0,0,0,0,0,2,0,0,0,3,8
MESH:D003398,4763,3,1,0,0,0,0,0,0,3,0,0,0,3,12
MESH:D003398,2323,3,1,0,0,0,0,0,0,1,0,0,0,2,7
MESH:D003398,64324,3,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,4137,3,1,0,0,0,0,0,0,4,0,0,0,2,10
MESH:D003398,5562,1,2,0,0,0,0,0,0,0,0,0,0,1,8
MESH:D003398,8740,1,2,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D003398,64135,1,2,0,0,0,0,0,0,1,0,0,0,1,10
MESH:D003398,23429,1,2,0,0,0,0,0,0,8,0,0,0,1,8
MESH:D003398,6368,1,2,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D003398,6299,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,89970,1,2,0,0,0,0,0,0,15,7,0,0,1,18
MESH:D003398,2195,1,2,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5498,1,2,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D003398,5894,1,2,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,59272,4,0,0,0,0,0,0,0,3,0,0,0,3,10
MESH:D003398,60,4,0,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,7204,4,0,0,0,0,0,0,0,0,0,0,0,2,6
MESH:D003398,246778,4,0,0,0,0,0,0,0,8,0,0,1,4,15
MESH:D003398,5741,4,0,0,0,0,0,0,0,0,0,0,0,2,7
MESH:D003398,10584,4,0,0,0,0,0,0,0,43,4,0,0,3,48
MESH:D003398,2064,4,0,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D003398,2176,4,0,0,0,0,0,0,0,2,0,0,0,2,5
MESH:D003398,6356,4,0,0,0,0,0,0,0,6,0,0,0,4,25
MESH:D003398,4353,4,0,0,0,0,0,0,0,2,0,0,0,3,15
MESH:D003398,55764,4,0,0,0,0,0,0,0,7,2,0,0,2,11
MESH:D003398,10752,4,0,0,0,0,0,0,0,3,0,0,1,2,5
MESH:D003398,1595,4,0,0,0,0,0,0,0,5,0,0,0,3,11
MESH:D003398,56172,2,1,0,0,0,0,0,0,1,1,0,0,1,3
MESH:D003398,259266,2,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,6198,2,1,0,0,0,0,0,0,2,0,0,0,2,8
MESH:D003398,71,2,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D003398,246,2,1,0,0,0,0,0,0,1,0,0,0,2,7
MESH:D003398,820,2,1,0,0,0,0,0,0,4,0,0,0,2,15
MESH:D003398,1440,2,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,89780,2,1,0,0,0,0,0,0,0,0,0,0,2,7
MESH:D003398,6606,2,1,0,0,0,0,0,0,6,0,0,0,1,14
MESH:D003398,6403,2,1,0,0,0,0,0,0,1,0,0,0,1,6
MESH:D003398,10563,2,1,0,0,0,0,0,0,3,0,0,0,2,9
MESH:D003398,1356,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4094,2,1,0,0,0,0,0,0,4,2,0,0,1,4
MESH:D003398,64094,2,1,0,0,0,0,0,0,4,0,0,0,2,6
MESH:D003398,22941,2,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,6036,2,1,0,0,0,0,0,0,2,0,0,0,2,10
MESH:D003398,1080,2,1,0,0,0,0,0,0,2,0,0,0,2,4
MESH:D003398,171389,2,1,0,0,0,0,0,0,3,0,0,0,2,8
MESH:D003398,654,2,1,0,0,0,0,0,0,6,0,0,0,2,8
MESH:D003398,931,2,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,5077,2,1,0,0,0,0,0,0,4,0,0,0,2,15
MESH:D003398,5083,2,1,0,0,0,0,0,0,3,0,0,0,2,11
MESH:D003398,1746,2,1,0,0,0,0,0,0,4,0,0,0,2,11
MESH:D003398,6369,2,1,0,0,0,0,0,0,3,0,0,0,2,10
MESH:D003398,1230,2,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,6664,2,1,0,0,0,0,0,0,1,1,0,0,1,2
MESH:D003398,4780,2,1,0,0,0,0,0,0,1,0,0,0,2,5
MESH:D003398,2306,2,1,0,0,0,0,0,0,1,0,0,0,2,2
MESH:D003398,169792,2,1,0,0,0,0,0,0,3,4,0,0,2,6
MESH:D003398,6387,2,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,7852,2,1,0,0,0,0,0,0,0,0,0,0,2,2
MESH:D003398,10903,2,1,0,0,0,0,0,0,0,0,0,0,1,9
MESH:D003398,7294,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,3791,2,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,3563,2,1,0,0,0,0,0,0,3,0,0,0,2,7
MESH:D003398,23336,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,8092,2,1,0,0,0,0,0,0,3,0,0,0,1,8
MESH:D003398,5744,2,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,10743,2,1,0,0,0,0,0,0,1,2,0,0,2,3
MESH:D003398,5728,2,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D003398,5605,2,1,0,0,0,0,0,0,2,1,0,0,2,3
MESH:D003398,9469,2,1,0,0,0,0,0,0,3,0,0,0,2,10
MESH:D003398,8817,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,2251,2,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5308,2,1,0,0,0,0,0,0,0,1,0,0,1,1
MESH:D003398,675,2,1,0,0,0,0,0,0,0,0,0,0,2,2
MESH:D003398,4843,2,1,0,0,0,0,0,0,2,0,0,0,1,10
MESH:D003398,114548,3,0,0,0,0,0,0,0,4,0,0,0,2,10
MESH:D003398,2710,3,0,0,0,0,0,0,0,2,0,0,0,2,10
MESH:D003398,933,3,0,0,0,0,0,0,0,5,0,0,0,3,15
MESH:D003398,7157,3,0,0,0,0,0,0,0,6,1,0,0,3,11
MESH:D003398,1277,3,0,0,0,0,0,0,0,2,0,0,0,2,4
MESH:D003398,10491,3,0,0,0,0,0,0,0,2,2,0,0,1,4
MESH:D003398,4790,3,0,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D003398,867,3,0,0,0,0,0,0,0,3,0,0,0,3,7
MESH:D003398,1270,3,0,0,0,0,0,0,0,3,0,0,0,2,5
MESH:D003398,6347,3,0,0,0,0,0,0,0,4,0,0,0,2,13
MESH:D003398,651,3,0,0,0,0,0,0,0,3,0,0,0,3,12
MESH:D003398,5340,3,0,0,0,0,0,0,0,1,0,0,0,2,3
MESH:D003398,54474,3,0,0,0,0,0,0,0,2,0,0,0,3,6
MESH:D003398,58499,3,0,0,0,0,0,0,0,3,0,0,2,2,6
MESH:D003398,10728,3,0,0,0,0,0,0,0,4,0,0,0,2,6
MESH:D003398,1432,3,0,0,0,0,0,0,0,4,0,0,0,3,14
MESH:D003398,11197,3,0,0,0,0,0,0,0,5,0,0,0,3,9
MESH:D003398,117581,3,0,0,0,0,0,0,0,2,0,0,0,2,3
MESH:D003398,960,3,0,0,0,0,0,0,0,4,0,0,0,1,8
MESH:D003398,5950,3,0,0,0,0,0,0,0,1,1,0,0,2,5
MESH:D003398,727,3,0,0,0,0,0,0,0,0,0,0,0,2,7
MESH:D003398,730,3,0,0,0,0,0,0,0,3,0,0,0,2,11
MESH:D003398,718,3,0,0,0,0,0,0,0,0,0,0,0,2,8
MESH:D003398,729,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,9332,3,0,0,0,0,0,0,0,8,0,0,0,2,17
MESH:D003398,55777,3,0,0,0,0,0,0,0,6,0,0,0,3,13
MESH:D003398,54499,3,0,0,0,0,0,0,0,4,1,0,0,2,6
MESH:D003398,23545,3,0,0,0,0,0,0,0,1,0,0,0,2,5
MESH:D003398,720,3,0,0,0,0,0,0,0,2,0,0,0,2,7
MESH:D003398,4684,3,0,0,0,0,0,0,0,1,0,0,0,2,3
MESH:D003398,2335,3,0,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,112752,3,0,0,0,0,0,0,0,6,2,0,0,3,7
MESH:D003398,3897,3,0,0,0,0,0,0,0,1,0,0,0,2,4
MESH:D003398,222894,3,0,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D003398,152330,3,0,0,0,0,0,0,0,2,0,0,0,1,2
MESH:D003398,1482,3,0,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,2178,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,1588,3,0,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,4204,3,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5205,1,1,0,0,0,0,0,0,1,0,0,0,1,6
MESH:D003398,26123,1,1,0,0,0,0,0,0,8,0,0,0,1,11
MESH:D003398,4853,1,1,0,0,0,0,0,0,7,6,0,0,1,10
MESH:D003398,29123,1,1,0,0,0,0,0,0,10,0,0,0,1,13
MESH:D003398,58,1,1,0,0,0,0,0,0,2,0,0,0,1,2
MESH:D003398,7111,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,8831,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D003398,7549,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,5122,1,1,0,0,0,0,0,0,0,0,0,0,1,9
MESH:D003398,10535,1,1,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D003398,1028,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,8301,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,80321,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,7403,1,1,0,0,0,0,0,0,3,0,0,0,1,14
MESH:D003398,23135,1,1,0,0,0,0,0,0,3,0,0,0,1,8
MESH:D003398,7546,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,64840,1,1,0,0,0,0,0,0,2,2,0,0,1,2
MESH:D003398,2908,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,57498,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,23152,1,1,0,0,0,0,0,0,3,0,0,2,1,7
MESH:D003398,5609,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,1545,1,1,0,0,0,0,0,0,0,1,0,0,1,1
MESH:D003398,6999,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D003398,55799,1,1,0,0,0,0,0,0,5,0,0,0,1,6
MESH:D003398,112802,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,253827,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,4689,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,162083,1,1,0,0,0,0,0,0,1,0,0,0,1,9
MESH:D003398,157570,1,1,0,0,0,0,0,0,13,2,0,0,1,14
MESH:D003398,857,1,1,0,0,0,0,0,0,1,0,0,0,1,9
MESH:D003398,4057,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D003398,285782,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,1960,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,5734,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D003398,5732,1,1,0,0,0,0,0,0,1,0,0,0,1,7
MESH:D003398,83756,1,1,0,0,0,0,0,0,4,0,0,0,1,8
MESH:D003398,6236,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,5742,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4140,1,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D003398,64129,1,1,0,0,0,0,0,0,3,0,0,0,1,7
MESH:D003398,2201,1,1,0,0,0,0,0,0,4,0,0,0,1,11
MESH:D003398,10643,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,100187907,1,1,0,0,0,0,0,0,0,0,0,0,1,8
MESH:D003398,9235,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D003398,11156,1,1,0,0,0,0,0,0,1,0,0,0,1,4
MESH:D003398,4915,1,1,0,0,0,0,0,0,4,3,0,0,1,4
MESH:D003398,2865,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,391104,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D003398,5746,1,1,0,0,0,0,0,0,5,0,0,0,1,6
MESH:D003398,27180,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D003398,6363,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D003398,10850,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,2523,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,55120,1,1,0,0,0,0,0,0,0,0,0,0,1,6
MESH:D003398,4153,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,643,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,56477,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,6370,1,1,0,0,0,0,0,0,0,0,0,0,1,5
MESH:D003398,57007,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,6424,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,7412,1,1,0,0,0,0,0,0,3,0,0,0,1,3
MESH:D003398,22915,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,5864,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5878,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4969,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,5067,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,947,1,1,0,0,0,0,0,0,1,0,0,0,1,12
MESH:D003398,9825,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,567,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,7528,1,1,0,0,0,0,0,0,7,0,0,0,1,8
MESH:D003398,64132,1,1,0,0,0,0,0,0,5,0,0,0,1,13
MESH:D003398,1056,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,5800,1,1,0,0,0,0,0,0,3,0,0,0,1,6
MESH:D003398,1629,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,3852,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D003398,7431,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,10716,1,1,0,0,0,0,0,0,2,0,0,0,1,4
MESH:D003398,6834,1,1,0,0,0,0,0,0,2,2,0,0,1,2
MESH:D003398,9560,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,83696,1,1,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D003398,354,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,23063,1,1,0,0,0,0,0,0,1,0,0,0,1,5
MESH:D003398,1470,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,6329,1,1,0,0,0,0,0,0,2,1,0,0,1,2
MESH:D003398,23233,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,6622,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,154,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,3645,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,5631,1,1,0,0,0,0,0,0,2,0,0,0,1,7
MESH:D003398,431707,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,256435,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,10544,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,23495,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4239,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,5069,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,26291,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,29957,1,1,0,0,0,0,0,0,12,2,0,0,1,14
MESH:D003398,2305,1,1,0,0,0,0,0,0,3,0,0,0,1,12
MESH:D003398,540,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,2592,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,2817,1,1,0,0,0,0,0,0,3,0,0,0,1,8
MESH:D003398,563,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4212,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,2290,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,10637,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,7044,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,4838,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,29072,1,1,0,0,0,0,0,0,0,0,0,0,1,2
MESH:D003398,822,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D003398,28981,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,5362,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4043,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,846,1,1,0,0,0,0,0,0,7,3,0,0,1,9
MESH:D003398,8243,1,1,0,0,0,0,0,0,6,2,0,0,1,8
MESH:D003398,4613,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,2869,1,1,0,0,0,0,0,0,3,0,0,0,1,5
MESH:D003398,2321,1,1,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,5653,1,1,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,6422,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,9260,1,1,0,0,0,0,0,0,2,0,0,0,1,5
MESH:D003398,27344,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,2019,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,3036,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,3209,1,1,0,0,0,0,0,0,1,3,0,0,1,3
MESH:D003398,2626,1,1,0,0,0,0,0,0,0,0,0,0,1,4
MESH:D003398,9759,1,1,0,0,0,0,0,0,1,0,0,0,1,2
MESH:D003398,90,1,1,0,0,0,0,0,0,4,3,0,0,1,5
MESH:D003398,5745,1,1,0,0,0,0,0,0,2,2,0,0,1,4
MESH:D003398,3952,1,1,0,0,0,0,0,0,2,0,0,0,1,3
MESH:D003398,472,1,1,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,5917,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,27299,1,1,0,0,0,0,0,0,0,0,0,0,1,3
MESH:D003398,5781,1,1,0,0,0,0,0,0,2,5,0,0,1,6
MESH:D003398,79068,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,23389,1,1,0,0,0,0,0,0,4,0,0,1,1,4
MESH:D003398,25803,1,1,0,0,0,0,0,0,1,0,0,0,1,8
MESH:D003398,8655,1,1,0,0,0,0,0,0,0,0,0,0,1,7
MESH:D003398,9024,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,1158,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,81555,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,54432,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,78992,1,1,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,1493,2,0,0,0,0,0,0,0,2,0,0,0,2,2
MESH:D003398,2875,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,4174,2,0,0,0,0,0,0,0,1,0,0,0,1,3
MESH:D003398,10664,2,0,0,0,0,0,0,0,4,0,0,0,2,10
MESH:D003398,51135,2,0,0,0,0,0,0,0,2,0,0,0,2,10
MESH:D003398,160364,2,0,0,0,0,0,0,0,3,0,0,0,1,4
MESH:D003398,5430,2,0,0,0,0,0,0,0,4,0,0,0,2,7
MESH:D003398,2475,2,0,0,0,0,0,0,0,1,0,0,0,2,12
MESH:D003398,4436,2,0,0,0,0,0,0,0,0,0,0,0,1,1
MESH:D003398,7428,2,0,0,0,0,0,0,0,1,0,0,0,1,1
MESH:D003398,3799,2,0,0,0,0,0,0,0,12,0,0,0,2,18
MESH:D003398,1278,2,0,0,0,0,0,0,0,2,0,0,0,1,6
MESH:D003398,11201,2,0,0,0,0,0,0,0,0,0,0,0,0,0
MESH:D003398,728378,2,0,0,0,0,0,0,0,1,0,0,0,2,8
MESH:D003398,1822,2,0,0,0,0,0,0,0,2,2,0,0,2,6
MESH:D003398,1489,2,0,0,0,0,0,0,0,1,0,0,0,2,2
MESH:D003398,5530,2,0,0,0,0,0,0,0,8,8,0,1,2,10
MESH:D003398,7070,2,0,0,0,0,0,0,0,2,0,0,0,2,10
MESH:D003398,6591,2,0,0,0,0,0,0,0,1,0,0,0,2,3
MESH:D003398,2214,2,0,0,0,0,0,0,0,1,0,0,0,2,3
MESH:D003398,1954,2,0,0,0,0,0,0,0,2,0,0,0,2,5
MESH:D003398,5729,2,0,0,0,0,0,0,0,1,0,0,0,2,6
MESH:D003398,5053,2,0,0,0,0,0,0,0,12,0,0,0,1,15
MESH:D003398,383,2,0,0,0,0,0,0,0,0,0,0,0,2,5
MESH:D003398,4920,2,0,0,0,0,0,0,0,6,5,0,0,2,9
